Image_ID srad_max srad_maxLoc srad_mean srad_var srad_dist sang_max sang_maxLoc sang_mean sang_var sang_dist wave_1 wave_2 wave_3 wave_4 wave_5 wave_6 wave_7 wave_8 wave_9 wave_10
10017 1.3025300e+05 1.0000000e+00 1.9127998e+04 8.6885715e+08 1.1112500e+05 1.3155523e+05 9.1000000e+01 1.3120214e+05 3.1721160e+04 3.5309375e+02 9.9961372e+01 9.3923155e-03 2.3028327e-03 5.2499410e-04 1.0514497e-02 2.1323906e-03 5.9739110e-04 1.0538630e-02 2.3526081e-03 2.5424789e-04
10019 1.30247000e+05 1.00000000e+00 1.98013359e+04 8.65114304e+08 1.10445664e+05 1.31592328e+05 6.40000000e+01 1.31218266e+05 4.95946836e+04 3.74062500e+02 9.99626236e+01 7.88481627e-03 2.79785460e-03 7.70743354e-04 9.41138715e-03 2.32871273e-03 1.02794019e-03 1.02561330e-02 1.92444120e-03 9.51380120e-04
1001 1.3041400e+05 1.0000000e+00 2.0125650e+04 8.5333984e+08 1.1028835e+05 1.3176530e+05 1.8000000e+02 1.3142839e+05 1.9841797e+04 3.3690625e+02 9.9960220e+01 1.0953349e-02 2.0868580e-03 3.6787023e-04 9.6533811e-03 2.5382275e-03 6.4245140e-04 9.9001322e-03 2.7849777e-03 8.4256736e-04
10020 1.3148100e+05 1.0000000e+00 1.9941559e+04 8.7420634e+08 1.1153944e+05 1.3291891e+05 7.5000000e+01 1.3245848e+05 2.3189400e+04 4.6042188e+02 9.9961456e+01 9.6380888e-03 1.8751477e-03 4.8100451e-04 1.1041384e-02 1.7389602e-03 1.1523084e-03 1.0425589e-02 1.7300769e-03 4.3288671e-04
10021 1.3075800e+05 1.0000000e+00 2.0000604e+04 8.6151878e+08 1.1075740e+05 1.3221158e+05 9.1000000e+01 1.3169500e+05 3.2601414e+04 5.1657812e+02 9.9962143e+01 9.1000060e-03 2.1844546e-03 4.5613412e-04 1.0524862e-02 2.6020342e-03 5.4480397e-04 9.0999948e-03 2.8130705e-03 4.5388049e-04
10022 1.3064300e+05 1.0000000e+00 2.0412145e+04 8.5453357e+08 1.1023086e+05 1.3221380e+05 9.1000000e+01 1.3164653e+05 4.6532066e+04 5.6726562e+02 9.9961113e+01 9.3153194e-03 2.5874653e-03 6.4462633e-04 1.1114502e-02 2.4060456e-03 5.6852680e-04 9.0154465e-03 2.5154976e-03 7.1396196e-04
10023 1.30161000e+05 1.00000000e+00 1.82794414e+04 8.81993472e+08 1.11881562e+05 1.31611734e+05 1.74000000e+02 1.31043234e+05 4.57320547e+04 5.68500000e+02 9.99705963e+01 7.51521485e-03 2.48984597e-03 5.09739504e-04 6.83241570e-03 2.34633661e-03 5.06332552e-04 7.27350917e-03 1.44299876e-03 4.20982629e-04
10024 1.31072000e+05 1.00000000e+00 1.93846621e+04 8.79241664e+08 1.11687336e+05 1.32636094e+05 1.74000000e+02 1.32002703e+05 5.23538398e+04 6.33390625e+02 9.99705353e+01 6.56050351e-03 3.11043626e-03 1.24351296e-03 6.89418148e-03 2.08851625e-03 5.47456730e-04 6.64987601e-03 1.71908143e-03 5.84698573e-04
10026 1.30479000e+05 1.00000000e+00 1.96031230e+04 8.64762048e+08 1.10875875e+05 1.31943531e+05 1.70000000e+02 1.31409406e+05 4.36144180e+04 5.34125000e+02 9.99622116e+01 8.99618026e-03 2.53464188e-03 7.40758667e-04 8.73162225e-03 2.71200761e-03 6.53947413e-04 1.05113164e-02 2.28061480e-03 5.54371567e-04
10028 1.29859000e+05 1.00000000e+00 2.08066641e+04 8.33969792e+08 1.09052336e+05 1.31182234e+05 1.11000000e+02 1.30912312e+05 2.40962715e+04 2.69921875e+02 9.99541321e+01 1.10783605e-02 2.77414639e-03 7.31467735e-04 1.18249012e-02 3.74981924e-03 7.38303410e-04 1.16124684e-02 2.66034203e-03 6.86330954e-04
1002 1.3014100e+05 1.0000000e+00 2.0578596e+04 8.4356710e+08 1.0956241e+05 1.3153217e+05 1.7000000e+02 1.3116802e+05 2.4870395e+04 3.6415625e+02 9.9956200e+01 1.0873532e-02 2.9593722e-03 7.3984440e-04 1.0891653e-02 2.6420844e-03 1.0027324e-03 1.0933957e-02 2.9895799e-03 7.0886570e-04
10034 1.3068200e+05 1.0000000e+00 2.0438031e+04 8.5274445e+08 1.1024397e+05 1.3207231e+05 1.1900000e+02 1.3169280e+05 2.8996480e+04 3.7951562e+02 9.9959129e+01 1.0458883e-02 3.0627556e-03 7.4191327e-04 9.8175555e-03 2.8484752e-03 8.2281278e-04 9.8115616e-03 2.0842887e-03 1.2180106e-03
10035 1.30673000e+05 1.00000000e+00 1.93154746e+04 8.71236480e+08 1.11357523e+05 1.31931922e+05 1.70000000e+02 1.31638672e+05 1.39587295e+04 2.93250000e+02 9.99629135e+01 8.48693959e-03 1.83549069e-03 9.94080678e-04 1.04711596e-02 2.15170858e-03 5.11136255e-04 9.20628849e-03 2.94449762e-03 4.38081188e-04
10036 1.3034300e+05 1.0000000e+00 1.9156002e+04 8.6827213e+08 1.1118700e+05 1.3159614e+05 1.8000000e+02 1.3127711e+05 2.2836639e+04 3.1903125e+02 9.9966133e+01 9.4701862e-03 2.0715587e-03 2.2359732e-04 7.9939906e-03 1.9902138e-03 4.9698871e-04 8.8797016e-03 2.1378330e-03 5.1695044e-04
10037 1.3046700e+05 1.0000000e+00 1.9273256e+04 8.7029530e+08 1.1119374e+05 1.3186831e+05 5.0000000e+00 1.3139370e+05 3.5301324e+04 4.7460938e+02 9.9966904e+01 7.9157166e-03 2.3668236e-03 5.9621216e-04 8.4088445e-03 2.3953889e-03 1.9328804e-04 8.0600418e-03 2.1277736e-03 9.7658997e-04
10045 1.3100700e+05 1.0000000e+00 2.1385135e+04 8.4643802e+08 1.0962187e+05 1.3255494e+05 1.3000000e+01 1.3208058e+05 4.3455285e+04 4.7435938e+02 9.9956703e+01 9.4778761e-03 4.6468740e-03 1.7085295e-03 1.0706395e-02 2.2017395e-03 2.8318557e-04 1.0259115e-02 3.3139859e-03 6.5703696e-04
10046 1.3029600e+05 1.0000000e+00 2.0451344e+04 9.0356410e+08 1.0984466e+05 1.3209838e+05 7.2000000e+01 1.3147797e+05 7.3549172e+04 6.2040625e+02 9.9972473e+01 5.1342626e-03 2.1458152e-03 1.8799425e-03 5.3513260e-03 2.9161049e-03 3.8075419e-03 4.3684910e-03 1.4750073e-03 4.1849547e-04
10047 1.3040000e+05 1.0000000e+00 2.1038934e+04 8.3947187e+08 1.0936106e+05 1.3191039e+05 1.8000000e+02 1.3149448e+05 3.8544742e+04 4.1590625e+02 9.9955193e+01 1.0861846e-02 2.6981626e-03 4.6649470e-04 1.2053656e-02 3.5739690e-03 5.2744040e-04 1.1331340e-02 2.5627241e-03 6.9899840e-04
10048 1.30477000e+05 1.00000000e+00 1.96170176e+04 8.62725120e+08 1.10859984e+05 1.31714984e+05 8.80000000e+01 1.31395359e+05 2.20027773e+04 3.19625000e+02 9.99625778e+01 9.89834592e-03 2.58732238e-03 2.56384083e-04 9.66384169e-03 2.37838412e-03 3.21400032e-04 1.00306123e-02 1.80868665e-03 4.46537975e-04
10049 1.3050400e+05 1.0000000e+00 1.9442240e+04 8.6672800e+08 1.1106176e+05 1.3168778e+05 8.4000000e+01 1.3142167e+05 2.1164689e+04 2.6610938e+02 9.9963882e+01 9.9289780e-03 2.1246327e-03 8.5439003e-04 8.1499266e-03 2.0089336e-03 1.0422255e-03 9.0815192e-03 1.9578475e-03 9.7009807e-04
10050 1.30799000e+05 1.00000000e+00 1.98801797e+04 8.63567616e+08 1.10918820e+05 1.32100734e+05 6.40000000e+01 1.31780484e+05 3.67474766e+04 3.20250000e+02 9.99615936e+01 8.61710124e-03 2.55364995e-03 7.67424179e-04 1.06154354e-02 2.60001514e-03 6.23080763e-04 1.02265375e-02 1.77734334e-03 6.04003726e-04
10051 1.3036100e+05 1.0000000e+00 1.8721863e+04 8.7728480e+08 1.1163914e+05 1.3152962e+05 1.0000000e+00 1.3121088e+05 1.7324590e+04 3.1875000e+02 9.9970398e+01 7.1668811e-03 1.6885664e-03 3.2801551e-04 7.1909670e-03 1.9024099e-03 9.5901097e-04 7.8535900e-03 2.2051062e-03 2.7681881e-04
10054 1.3052300e+05 1.0000000e+00 1.8013867e+04 8.9148237e+08 1.1250913e+05 1.3170267e+05 8.0000000e+01 1.3137331e+05 2.3839553e+04 3.2935938e+02 9.9969116e+01 6.3708634e-03 1.9712776e-03 3.4354336e-04 8.7623680e-03 1.8841511e-03 4.7422963e-04 8.5039884e-03 2.1545433e-03 4.1677040e-04
10055 1.3023300e+05 1.0000000e+00 1.8345168e+04 8.7966547e+08 1.1188783e+05 1.3145945e+05 8.0000000e+01 1.3108508e+05 2.5619555e+04 3.7437500e+02 9.9971031e+01 6.8369843e-03 1.7718649e-03 4.8521796e-04 8.3881617e-03 2.1340121e-03 4.4334613e-04 6.4144763e-03 1.9031477e-03 5.4783741e-04
10056 1.3009800e+05 1.0000000e+00 2.0267158e+04 8.4633728e+08 1.0983084e+05 1.3142745e+05 9.5000000e+01 1.3111178e+05 2.2246906e+04 3.1567188e+02 9.9958633e+01 1.0020746e-02 2.4122077e-03 8.7141403e-04 1.1357238e-02 2.1385571e-03 5.0666358e-04 1.0371492e-02 3.2633969e-03 3.6304013e-04
10059 1.29872000e+05 1.00000000e+00 2.38676133e+04 1.10115392e+09 1.06004391e+05 1.32499828e+05 3.30000000e+01 1.31488859e+05 2.40123578e+05 1.01096875e+03 9.99539795e+01 5.26330573e-03 4.66417894e-03 8.91181733e-03 5.29971020e-03 3.80262570e-03 1.02856541e-02 4.63838363e-03 1.12546992e-03 1.96635001e-03
10060 1.3047600e+05 1.0000000e+00 1.8429070e+04 8.8605222e+08 1.1204693e+05 1.3170662e+05 8.8000000e+01 1.3135522e+05 2.3405805e+04 3.5140625e+02 9.9971428e+01 6.8701808e-03 1.9971645e-03 2.3433212e-04 7.1527991e-03 2.2196539e-03 6.7781418e-04 7.1708392e-03 1.7055203e-03 4.6584572e-04
10062 1.3065200e+05 1.0000000e+00 1.9279426e+04 8.7200026e+08 1.1137258e+05 1.3188659e+05 1.0000000e+00 1.3161236e+05 1.9187066e+04 2.7423438e+02 9.9961647e+01 1.0319988e-02 2.5110380e-03 6.9541024e-04 8.5030394e-03 1.9203804e-03 4.1469876e-04 1.1417339e-02 1.7509812e-03 7.7111833e-04
10067 1.3215600e+05 1.0000000e+00 1.8376150e+04 9.1047366e+08 1.1377985e+05 1.3356048e+05 2.1000000e+01 1.3304809e+05 4.9038234e+04 5.1239062e+02 9.9972168e+01 6.8079825e-03 2.0097231e-03 6.7919039e-04 7.1127648e-03 1.6638989e-03 4.2349225e-04 7.2475770e-03 1.6624321e-03 2.5606930e-04
10069 1.2997300e+05 1.0000000e+00 2.0434930e+04 8.4182586e+08 1.0953807e+05 1.3125028e+05 1.0700000e+02 1.3097745e+05 2.1887902e+04 2.7282812e+02 9.9958275e+01 1.0408087e-02 2.2081707e-03 7.4063649e-04 1.2153105e-02 2.4126717e-03 8.7545835e-04 9.6749198e-03 2.8671070e-03 3.6118348e-04
10070 1.2963300e+05 1.0000000e+00 2.5033031e+04 9.8764499e+08 1.0459997e+05 1.3248086e+05 9.1000000e+01 1.3121336e+05 4.2224666e+05 1.2675000e+03 9.9941994e+01 5.4697976e-03 2.9065409e-03 3.5608693e-03 7.0652226e-03 9.1085900e-03 2.0373328e-02 5.1714201e-03 1.7571726e-03 2.5070107e-03
10073 1.3039500e+05 1.0000000e+00 2.0044799e+04 8.5484992e+08 1.1035020e+05 1.3169528e+05 7.6000000e+01 1.3135872e+05 3.0554262e+04 3.3656250e+02 9.9962318e+01 8.9475131e-03 2.2255948e-03 3.4964326e-04 1.0145523e-02 2.9871436e-03 4.1662139e-04 9.4532007e-03 2.7493453e-03 3.9705299e-04
10075 1.3038000e+05 1.0000000e+00 1.7422461e+04 9.0360640e+08 1.1295754e+05 1.3178262e+05 1.8000000e+02 1.3116559e+05 1.3610961e+04 6.1703125e+02 9.9980812e+01 3.5413096e-03 2.0672807e-03 3.5250772e-04 5.3240042e-03 1.3656323e-03 3.8601202e-04 4.2278850e-03 1.1939907e-03 6.7434658e-04
1007 1.3057400e+05 1.0000000e+00 2.0366246e+04 8.5268192e+08 1.1020775e+05 1.3193698e+05 1.4600000e+02 1.3158731e+05 2.3204863e+04 3.4967188e+02 9.9962524e+01 9.1376798e-03 3.5437068e-03 7.4201979e-04 8.3451783e-03 2.4029908e-03 7.0412771e-04 9.1796964e-03 2.7512144e-03 6.5459404e-04
10081 1.3171900e+05 1.0000000e+00 2.2715117e+04 8.3118272e+08 1.0900388e+05 1.3337827e+05 1.0700000e+02 1.3289538e+05 3.1423367e+04 4.8289062e+02 9.9941101e+01 1.4618104e-02 2.4880904e-03 8.3898439e-04 1.5432090e-02 4.3756254e-03 1.3506816e-03 1.4104915e-02 4.3431837e-03 1.2544619e-03
10082 1.3040900e+05 1.0000000e+00 2.0562449e+04 8.4723603e+08 1.0984655e+05 1.3173983e+05 1.7400000e+02 1.3143364e+05 2.1349664e+04 3.0618750e+02 9.9957054e+01 1.0714643e-02 3.0578424e-03 7.4094243e-04 1.0618332e-02 2.6320196e-03 7.8044616e-04 1.1238248e-02 2.6952140e-03 4.3212224e-04
10083 1.3004900e+05 1.0000000e+00 2.5458330e+04 1.0981943e+09 1.0459067e+05 1.3338127e+05 1.0700000e+02 1.3179848e+05 3.4884994e+05 1.5827812e+03 9.9942268e+01 7.9357242e-03 4.9634227e-03 3.2274502e-03 8.7705841e-03 8.2650604e-03 1.1706888e-02 6.0179606e-03 1.6587607e-03 5.1406673e-03
10087 1.3063400e+05 1.0000000e+00 1.9060686e+04 8.7460141e+08 1.1157331e+05 1.3199516e+05 7.6000000e+01 1.3152381e+05 4.0568660e+04 4.7134375e+02 9.9965836e+01 8.6347628e-03 1.9247564e-03 4.6994450e-04 7.6690037e-03 1.8737616e-03 9.1194647e-04 9.9184178e-03 2.1811887e-03 5.2317558e-04
10090 1.30135000e+05 1.00000000e+00 1.88966973e+04 8.70694592e+08 1.11238305e+05 1.31452297e+05 5.00000000e+00 1.31034633e+05 2.19342676e+04 4.17664062e+02 9.99691849e+01 8.07118695e-03 2.64947442e-03 5.42418158e-04 7.36394804e-03 1.77600817e-03 3.36521363e-04 7.05566863e-03 2.15833820e-03 8.03100644e-04
10091 1.3068000e+05 1.0000000e+00 1.9576605e+04 8.6760691e+08 1.1110339e+05 1.3200384e+05 1.8000000e+02 1.3161897e+05 1.9005934e+04 3.8487500e+02 9.9963036e+01 8.3347242e-03 2.1301333e-03 7.9608738e-04 9.3417121e-03 2.1765905e-03 3.4728149e-04 1.0858204e-02 2.1750913e-03 6.9268869e-04
10094 1.31392000e+05 1.00000000e+00 2.19550957e+04 8.38816000e+08 1.09436906e+05 1.33129000e+05 1.30000000e+01 1.32536281e+05 6.20531797e+04 5.92718750e+02 9.99478989e+01 1.10978317e-02 4.54259617e-03 7.64206925e-04 1.44295357e-02 2.66478094e-03 9.30933689e-04 1.34335775e-02 3.40286503e-03 7.80874514e-04
10095 1.3042500e+05 1.0000000e+00 2.0341924e+04 8.5138752e+08 1.1008308e+05 1.3185500e+05 9.1000000e+01 1.3140336e+05 2.8615930e+04 4.5164062e+02 9.9960281e+01 1.0318227e-02 1.9357023e-03 7.3911133e-04 1.0143716e-02 2.8729041e-03 5.0367182e-04 9.5780874e-03 2.8097176e-03 8.3688926e-04
10096 1.3082300e+05 1.0000000e+00 2.0399248e+04 8.5602726e+08 1.1042375e+05 1.3218033e+05 1.8000000e+02 1.3182222e+05 2.3681262e+04 3.5810938e+02 9.9957634e+01 1.0569240e-02 2.8075308e-03 7.4655650e-04 9.7199827e-03 3.0362809e-03 2.5614107e-04 1.1962711e-02 2.9106932e-03 3.3052207e-04
100 1.3078800e+05 1.0000000e+00 1.9763025e+04 8.6666886e+08 1.1102498e+05 1.3209127e+05 1.0300000e+02 1.3177414e+05 2.5915203e+04 3.1712500e+02 9.9961189e+01 9.8945815e-03 2.2986110e-03 4.4170144e-04 1.0660526e-02 2.3793944e-03 5.9429847e-04 9.3440432e-03 2.6516740e-03 5.0004350e-04
10101 1.3012400e+05 1.0000000e+00 1.9755410e+04 8.5680320e+08 1.1036859e+05 1.3145197e+05 7.6000000e+01 1.3109972e+05 1.5478321e+04 3.5225000e+02 9.9963852e+01 1.0110945e-02 1.6451086e-03 1.2803080e-03 8.0615478e-03 2.1710587e-03 9.1531896e-04 8.6660879e-03 2.9297569e-03 3.1946422e-04
10102 1.3047800e+05 1.0000000e+00 1.8670254e+04 8.8011366e+08 1.1180775e+05 1.3178880e+05 5.0000000e+00 1.3136759e+05 4.6272844e+04 4.2120312e+02 9.9970558e+01 7.4652093e-03 1.4829743e-03 1.2263048e-03 6.7736995e-03 2.2300947e-03 3.6904938e-04 6.9601038e-03 2.5532958e-03 3.5552579e-04
10103 1.30736000e+05 1.00000000e+00 1.94036289e+04 8.72313024e+08 1.11332375e+05 1.32044797e+05 8.40000000e+01 1.31668938e+05 2.30151113e+04 3.75859375e+02 9.99627914e+01 8.57908372e-03 1.82137557e-03 5.52479236e-04 1.02379937e-02 1.70009898e-03 4.88845748e-04 9.93854925e-03 2.51907832e-03 1.28575112e-03
10106 1.3072200e+05 1.0000000e+00 1.8138285e+04 8.9250682e+08 1.1258372e+05 1.3204178e+05 1.8000000e+02 1.3154233e+05 1.2740925e+04 4.9945312e+02 9.9966850e+01 7.3652300e-03 2.5706445e-03 1.8926198e-04 8.3955731e-03 1.5897087e-03 2.6376441e-04 1.0312508e-02 1.6690833e-03 7.2278455e-04
10109 1.3024900e+05 1.0000000e+00 1.4799312e+04 9.5291059e+08 1.1544969e+05 1.3106796e+05 1.5400000e+02 1.3082631e+05 1.5756025e+04 2.4164844e+02 9.9991539e+01 2.1139192e-03 4.0098175e-04 3.0639314e-04 1.8785329e-03 6.3938054e-04 3.7240511e-04 1.9449226e-03 4.1456049e-04 3.7542128e-04
10116 1.3043400e+05 1.0000000e+00 2.0537072e+04 8.4871437e+08 1.0989693e+05 1.3176803e+05 1.8000000e+02 1.3143928e+05 2.5176006e+04 3.2875000e+02 9.9953903e+01 1.2411265e-02 2.8967746e-03 6.1026454e-04 1.2573688e-02 2.2515361e-03 8.6407055e-04 1.1208030e-02 2.8967683e-03 3.9819250e-04
10122 1.3087600e+05 1.0000000e+00 2.1823674e+04 8.3289952e+08 1.0905233e+05 1.3262086e+05 1.3000000e+01 1.3204198e+05 3.7798680e+04 5.7887500e+02 9.9946899e+01 1.5251421e-02 3.2302900e-03 1.3332418e-04 1.1552831e-02 3.2347725e-03 1.0837347e-03 1.4247595e-02 3.6022328e-03 7.6855131e-04
10124 1.30503000e+05 1.00000000e+00 1.92982207e+04 8.69091520e+08 1.11204781e+05 1.32013500e+05 8.00000000e+01 1.31431703e+05 3.89293398e+04 5.81796875e+02 9.99596100e+01 1.02487588e-02 2.51336396e-03 4.73769323e-04 1.01285465e-02 2.63807271e-03 6.58581150e-04 1.07235480e-02 2.57796654e-03 3.85119492e-04
10126 1.31201000e+05 1.00000000e+00 2.13586953e+04 8.62416896e+08 1.09842305e+05 1.32826250e+05 1.74000000e+02 1.32261250e+05 3.69214961e+04 5.65000000e+02 9.99620972e+01 8.44248477e-03 4.73451428e-03 2.19769240e-03 7.52077904e-03 2.33361474e-03 1.03700673e-03 8.09163880e-03 2.03777780e-03 1.50603661e-03
10127 1.3066300e+05 1.0000000e+00 2.5426098e+04 9.2910547e+08 1.0523691e+05 1.3363483e+05 9.5000000e+01 1.3213548e+05 3.3538153e+05 1.4993438e+03 9.9943192e+01 7.2813835e-03 2.5433849e-03 1.3650733e-03 8.7019932e-03 1.0286335e-02 1.6732613e-02 7.2334292e-03 1.9110059e-03 6.1654870e-04
10129 1.3063400e+05 1.0000000e+00 2.0168111e+04 8.5785971e+08 1.1046589e+05 1.3211423e+05 8.4000000e+01 1.3165150e+05 2.6964861e+04 4.6273438e+02 9.9955566e+01 1.1638749e-02 2.3578906e-03 5.1075459e-04 1.1308856e-02 3.2950465e-03 9.7220985e-04 1.1728701e-02 1.7416144e-03 8.6987030e-04
1012 1.3050900e+05 1.0000000e+00 1.9213869e+04 8.7073478e+08 1.1129513e+05 1.3189294e+05 9.9000000e+01 1.3143823e+05 2.9848469e+04 4.5470312e+02 9.9963326e+01 8.6525753e-03 2.4373455e-03 8.1592565e-04 1.0527612e-02 1.7296877e-03 4.8237926e-04 9.2174821e-03 2.1789197e-03 6.0933857e-04
10130 1.3061200e+05 1.0000000e+00 1.8890223e+04 8.7834317e+08 1.1172178e+05 1.3176834e+05 2.1000000e+01 1.3149961e+05 1.6109491e+04 2.6873438e+02 9.9970558e+01 7.7739526e-03 1.6674550e-03 7.6810218e-04 6.5377923e-03 1.6209481e-03 6.3458114e-04 7.4439012e-03 2.4505504e-03 4.9768586e-04
10132 1.3104300e+05 1.0000000e+00 1.9805789e+04 8.7178835e+08 1.1123721e+05 1.3236325e+05 5.0000000e+00 1.3205544e+05 2.7847936e+04 3.0781250e+02 9.9964462e+01 8.7014660e-03 2.3489853e-03 7.3087541e-04 8.4510958e-03 1.8467698e-03 6.3996459e-04 1.0167841e-02 2.0613656e-03 5.8221375e-04
10133 1.30274000e+05 1.00000000e+00 2.06423945e+04 8.44190336e+08 1.09631609e+05 1.31608266e+05 9.00000000e+00 1.31302109e+05 2.41511758e+04 3.06156250e+02 9.99549103e+01 1.19352816e-02 2.24579009e-03 5.24690899e-04 1.10547505e-02 2.80666072e-03 8.39815824e-04 1.14286700e-02 3.53188626e-03 6.88656350e-04
10136 1.3112500e+05 1.0000000e+00 2.0021668e+04 8.6708966e+08 1.1110333e+05 1.3255327e+05 9.5000000e+01 1.3209883e+05 4.2868066e+04 4.5443750e+02 9.9962585e+01 7.9701124e-03 1.9084368e-03 5.0613878e-04 1.1429027e-02 2.4784731e-03 8.8194618e-04 9.8573305e-03 1.8861179e-03 3.8929595e-04
10139 1.3086700e+05 1.0000000e+00 1.8589441e+04 8.8632806e+08 1.1227756e+05 1.3208684e+05 1.0000000e+00 1.3173895e+05 2.7547047e+04 3.4789062e+02 9.9970497e+01 7.1444376e-03 2.0140025e-03 3.3389046e-04 7.8198696e-03 1.1831447e-03 5.7784317e-04 8.3219670e-03 1.6508722e-03 4.2205749e-04
1013 1.3077600e+05 1.0000000e+00 1.9231393e+04 8.7713286e+08 1.1154461e+05 1.3202148e+05 8.8000000e+01 1.3165994e+05 2.5278199e+04 3.6154688e+02 9.9966469e+01 7.6284525e-03 2.1233479e-03 3.5857473e-04 9.6515203e-03 2.1891764e-03 8.8341883e-04 7.8678597e-03 2.2699824e-03 4.7116558e-04
10141 1.3002700e+05 1.0000000e+00 1.9258967e+04 8.6343846e+08 1.1076803e+05 1.3145416e+05 9.9000000e+01 1.3099890e+05 2.6324309e+04 4.5525781e+02 9.9962074e+01 9.9305948e-03 2.5901101e-03 6.3239050e-04 1.0408880e-02 2.9715328e-03 3.5351788e-04 8.8831931e-03 1.7364543e-03 3.7054584e-04
