Image_ID srad_max srad_maxLoc srad_mean srad_var srad_dist sang_max sang_maxLoc sang_mean sang_var sang_dist wave_1 wave_2 wave_3 wave_4 wave_5 wave_6 wave_7 wave_8 wave_9 wave_10
10021 1.30405000e+05 1.00000000e+00 1.87311641e+04 8.78542528e+08 1.11673836e+05 1.31532484e+05 1.65000000e+02 1.31258516e+05 1.81791582e+04 2.73968750e+02 9.99682693e+01 7.55917281e-03 2.32547102e-03 5.50519268e-04 7.79392989e-03 1.86496100e-03 3.80084879e-04 8.99785757e-03 1.69641420e-03 5.50891680e-04
10022 1.30923000e+05 1.00000000e+00 2.04184824e+04 8.57781952e+08 1.10504516e+05 1.32268047e+05 5.00000000e+00 1.31924875e+05 2.72458164e+04 3.43171875e+02 9.99603119e+01 1.04996497e-02 2.88617704e-03 8.05528951e-04 1.05294967e-02 2.36813235e-03 7.59615272e-04 8.50511063e-03 2.62192753e-03 6.81979756e-04
10024 1.3018600e+05 1.0000000e+00 2.0124279e+04 8.7674970e+08 1.1006172e+05 1.3172952e+05 1.0300000e+02 1.3124786e+05 3.3829352e+04 4.8165625e+02 9.9973465e+01 7.6225060e-03 2.1879971e-03 9.4016746e-04 5.2608545e-03 2.5519093e-03 5.2680471e-04 5.2246144e-03 1.7440580e-03 4.5394842e-04
10025 1.3024700e+05 1.0000000e+00 1.9966576e+04 8.5526330e+08 1.1028042e+05 1.3160423e+05 7.5000000e+01 1.3122488e+05 2.7503094e+04 3.7935938e+02 9.9961189e+01 8.3010579e-03 2.6069919e-03 3.8268248e-04 1.1613622e-02 1.5797365e-03 4.8826882e-04 1.0382720e-02 3.0308741e-03 3.7513793e-04
10027 1.3050300e+05 1.0000000e+00 1.9348541e+04 8.7042022e+08 1.1115446e+05 1.3182903e+05 9.1000000e+01 1.3143625e+05 3.4402445e+04 3.9278125e+02 9.9963554e+01 1.0270175e-02 1.8155031e-03 2.9177970e-04 8.7735923e-03 2.7080362e-03 5.0251721e-04 9.1161812e-03 2.4495905e-03 4.4579690e-04
10032 1.31235000e+05 1.00000000e+00 1.88956250e+04 8.87367744e+08 1.12339375e+05 1.32396828e+05 8.40000000e+01 1.32103328e+05 1.77139160e+04 2.93500000e+02 9.99670563e+01 7.78773753e-03 1.82063761e-03 3.79936566e-04 8.88136681e-03 1.81171775e-03 4.10024135e-04 8.86353571e-03 2.44471827e-03 3.74364521e-04
10033 1.3039300e+05 1.0000000e+00 1.9893326e+04 8.5751008e+08 1.1049967e+05 1.3184220e+05 1.6500000e+02 1.3136417e+05 4.3305770e+04 4.7803125e+02 9.9959564e+01 9.3780523e-03 3.4567581e-03 7.7276339e-04 1.0696475e-02 1.9351357e-03 5.9478567e-04 9.8957820e-03 2.7237874e-03 9.2476845e-04
10034 1.3033800e+05 1.0000000e+00 1.8734324e+04 9.3013414e+08 1.1160367e+05 1.3173828e+05 7.5000000e+01 1.3120791e+05 5.3299301e+04 5.3037500e+02 9.9979218e+01 3.4531129e-03 1.1239207e-03 5.7890953e-04 4.4715656e-03 2.4723224e-03 2.6847504e-03 4.1762735e-03 1.1103619e-03 7.3559681e-04
10037 1.3211800e+05 1.0000000e+00 2.0564924e+04 8.7363962e+08 1.1155308e+05 1.3362023e+05 8.4000000e+01 1.3320080e+05 3.9784094e+04 4.1943750e+02 9.9956367e+01 1.0892028e-02 3.3020687e-03 6.4868352e-04 1.0944794e-02 2.9443684e-03 3.4486709e-04 1.1806774e-02 1.9871020e-03 7.1062602e-04
10038 1.30987000e+05 1.00000000e+00 1.82649434e+04 8.93355200e+08 1.12722055e+05 1.32224016e+05 1.66000000e+02 1.31856344e+05 2.78528770e+04 3.67671875e+02 9.99698944e+01 6.73156139e-03 2.43988656e-03 6.40541897e-04 7.53701339e-03 1.97300501e-03 3.93690396e-04 8.67658947e-03 1.37637311e-03 2.67650525e-04
10039 1.3067000e+05 1.0000000e+00 1.8760139e+04 8.8101894e+08 1.1190986e+05 1.3189423e+05 7.6000000e+01 1.3152911e+05 2.6737396e+04 3.6512500e+02 9.9968086e+01 7.7998117e-03 1.8315479e-03 6.1995501e-04 8.2374541e-03 1.7071458e-03 4.1910642e-04 9.1247493e-03 1.7266290e-03 3.9812253e-04
1003 1.3082300e+05 1.0000000e+00 1.8946881e+04 8.8317274e+08 1.1187612e+05 1.3250592e+05 1.7400000e+02 1.3176322e+05 6.0398199e+04 7.4270312e+02 9.9971535e+01 6.3836579e-03 4.2957882e-03 6.9001596e-04 6.5212222e-03 1.5981551e-03 5.2066444e-04 6.3118730e-03 1.5757276e-03 4.7355806e-04
10040 1.2996100e+05 1.0000000e+00 2.5383957e+04 1.2157554e+09 1.0457705e+05 1.3464538e+05 1.4600000e+02 1.3225956e+05 1.4403539e+06 2.3858125e+03 9.9913155e+01 6.8733944e-03 8.4828138e-03 2.2697214e-02 7.4120178e-03 8.3163930e-03 2.0084318e-02 4.9670655e-03 1.6820404e-03 6.3235410e-03
10042 1.3026900e+05 1.0000000e+00 1.8996791e+04 8.7058266e+08 1.1127221e+05 1.3142406e+05 1.4600000e+02 1.3114978e+05 1.7002660e+04 2.7428125e+02 9.9965439e+01 7.5717596e-03 2.5768275e-03 6.6324655e-04 1.0105220e-02 1.8017043e-03 3.2394039e-04 9.1581857e-03 1.8906762e-03 4.2573232e-04
10045 1.3030300e+05 1.0000000e+00 2.0022594e+04 8.7919174e+08 1.1028041e+05 1.3171942e+05 1.6500000e+02 1.3134775e+05 3.7940879e+04 3.7167188e+02 9.9972588e+01 5.7172053e-03 2.1090938e-03 1.5189002e-03 6.0668942e-03 1.8724526e-03 1.6296802e-03 6.3924706e-03 1.1866259e-03 8.9185539e-04
10047 1.30270000e+05 1.00000000e+00 1.88727676e+04 8.72996480e+08 1.11397234e+05 1.31508391e+05 1.11000000e+02 1.31140250e+05 2.88335938e+04 3.68140625e+02 9.99651413e+01 9.66925174e-03 1.95737602e-03 4.65970195e-04 8.89111962e-03 2.23786291e-03 4.87841287e-04 8.60158540e-03 1.71307952e-03 7.93955987e-04
10049 1.3069800e+05 1.0000000e+00 1.9899600e+04 8.6255917e+08 1.1079840e+05 1.3192831e+05 9.9000000e+01 1.3165686e+05 1.4544525e+04 2.7145312e+02 9.9960648e+01 9.1741225e-03 2.7287225e-03 4.8106851e-04 1.0744081e-02 2.8560555e-03 4.3050660e-04 1.0013028e-02 2.2388489e-03 6.5896095e-04
1004 1.3066900e+05 1.0000000e+00 2.0822186e+04 8.5238541e+08 1.0984681e+05 1.3223200e+05 1.0000000e+00 1.3175147e+05 3.9011723e+04 4.8053125e+02 9.9962273e+01 9.0838559e-03 3.5816168e-03 1.0928704e-03 8.6881807e-03 2.2282500e-03 6.9794076e-04 9.3056606e-03 2.4140975e-03 5.9978204e-04
10050 1.30553000e+05 1.00000000e+00 1.95251660e+04 8.66983552e+08 1.11027836e+05 1.32014766e+05 1.80000000e+02 1.31519062e+05 2.40229746e+04 4.95703125e+02 9.99599762e+01 1.02979401e-02 2.23292387e-03 8.87226430e-04 1.04240440e-02 2.69384263e-03 4.36427828e-04 1.06042093e-02 2.17586895e-03 2.15729830e-04
10051 1.3095800e+05 1.0000000e+00 1.9098598e+04 8.7964365e+08 1.1185941e+05 1.3216238e+05 1.8000000e+02 1.3185428e+05 2.1954836e+04 3.0809375e+02 9.9969284e+01 8.0282856e-03 2.3883481e-03 9.6717611e-04 7.9805246e-03 1.7929323e-03 5.0941325e-04 7.0732399e-03 1.6929542e-03 2.8520913e-04
10054 1.2997400e+05 1.0000000e+00 1.9015576e+04 8.6635802e+08 1.1095842e+05 1.3130812e+05 1.1100000e+02 1.3091348e+05 3.9044965e+04 3.9464844e+02 9.9965065e+01 8.0438787e-03 2.4381587e-03 7.6102506e-04 9.3769403e-03 2.5123889e-03 4.0011617e-04 8.8194758e-03 2.1124654e-03 4.1639677e-04
10055 1.29496000e+05 1.00000000e+00 1.99367324e+04 8.49382208e+08 1.09559266e+05 1.31280047e+05 1.74000000e+02 1.30484625e+05 9.55765234e+04 7.95421875e+02 9.99665833e+01 8.74137040e-03 5.59154758e-03 1.44596945e-03 6.96501276e-03 1.46960700e-03 3.57102195e-04 6.54991996e-03 1.81297818e-03 4.67745471e-04
10057 1.28928000e+05 1.00000000e+00 1.87844473e+04 8.52896320e+08 1.10143555e+05 1.30257547e+05 5.00000000e+00 1.29849266e+05 1.46827607e+04 4.08281250e+02 9.99696121e+01 6.59256149e-03 2.00840551e-03 5.57330728e-04 7.73186469e-03 2.06074864e-03 3.80281330e-04 8.56324751e-03 2.06844835e-03 3.00992571e-04
10058 1.3023200e+05 1.0000000e+00 1.8783180e+04 8.7274272e+08 1.1144882e+05 1.3153038e+05 1.7800000e+02 1.3113359e+05 2.5388445e+04 3.9678125e+02 9.9967560e+01 7.9308050e-03 3.0291327e-03 6.4467412e-04 8.5041774e-03 1.8521840e-03 5.1642419e-04 7.7799046e-03 1.6665823e-03 4.4098083e-04
10059 1.3049500e+05 1.0000000e+00 1.9635654e+04 8.6300429e+08 1.1085934e+05 1.3178025e+05 1.1100000e+02 1.3142923e+05 3.1702939e+04 3.5101562e+02 9.9961769e+01 9.5619326e-03 2.0809188e-03 3.4159364e-04 1.1094715e-02 2.9389833e-03 7.0751342e-04 9.2914300e-03 1.6000443e-03 5.7939789e-04
10061 1.3036700e+05 1.0000000e+00 2.2637506e+04 9.4961907e+08 1.0772949e+05 1.3372519e+05 8.8000000e+01 1.3158620e+05 3.6736809e+05 2.1389844e+03 9.9961288e+01 6.3611069e-03 1.4427365e-03 7.8262872e-04 7.4511473e-03 5.7306443e-03 8.6621335e-03 6.2225889e-03 1.1837705e-03 8.1160944e-04
10062 1.30253000e+05 1.00000000e+00 1.95775117e+04 8.60801344e+08 1.10675484e+05 1.31606750e+05 1.70000000e+02 1.31209172e+05 2.88549824e+04 3.97578125e+02 9.99654083e+01 8.66868068e-03 2.43868493e-03 3.28548223e-04 7.83604570e-03 2.84141582e-03 1.04578503e-03 8.82554427e-03 2.21242080e-03 3.94155184e-04
10064 1.3009300e+05 1.0000000e+00 1.8930523e+04 8.7005485e+08 1.1116248e+05 1.3136289e+05 1.3000000e+01 1.3099531e+05 2.9080928e+04 3.6757812e+02 9.9969933e+01 7.6016509e-03 2.4508396e-03 5.2879140e-04 7.4080834e-03 1.8490002e-03 6.5807346e-04 7.6439809e-03 1.5405179e-03 3.9458394e-04
10070 1.3050300e+05 1.0000000e+00 2.0339402e+04 8.5252550e+08 1.1016359e+05 1.3185822e+05 1.7000000e+01 1.3152805e+05 2.8297051e+04 3.3017188e+02 9.9957626e+01 1.0401757e-02 2.3923514e-03 5.6672376e-04 1.1747980e-02 2.0377545e-03 5.9038599e-04 1.0515937e-02 3.5357431e-03 5.5207207e-04
10071 1.3064500e+05 1.0000000e+00 1.9559082e+04 8.6663296e+08 1.1108592e+05 1.3183456e+05 9.0000000e+00 1.3155336e+05 1.8115439e+04 2.8120312e+02 9.9964172e+01 9.3303323e-03 2.0252247e-03 4.7632097e-04 9.0964269e-03 2.1091846e-03 5.1755155e-04 9.2043784e-03 2.4960120e-03 5.1792903e-04
10072 1.3081500e+05 1.0000000e+00 1.9007855e+04 8.7867194e+08 1.1180714e+05 1.3200681e+05 7.5000000e+01 1.3170892e+05 2.4173258e+04 2.9789062e+02 9.9965675e+01 8.0829542e-03 1.9467128e-03 2.0571931e-04 9.0938713e-03 2.2114115e-03 3.3545136e-04 9.6920542e-03 2.0244715e-03 7.0333731e-04
10075 1.30435000e+05 1.00000000e+00 1.98924434e+04 8.58225856e+08 1.10542555e+05 1.31696344e+05 1.62000000e+02 1.31399969e+05 2.52855938e+04 2.96375000e+02 9.99585800e+01 9.74193495e-03 2.32869736e-03 6.65083120e-04 1.04518486e-02 2.84008752e-03 8.39933811e-04 1.10594975e-02 2.79345806e-03 6.23722444e-04
1007 1.30764000e+05 1.00000000e+00 1.87780840e+04 8.83690560e+08 1.11985914e+05 1.31987516e+05 8.40000000e+01 1.31632641e+05 2.63927324e+04 3.54875000e+02 9.99659576e+01 9.21026338e-03 1.80044863e-03 4.69193008e-04 8.38411506e-03 2.01446400e-03 6.94068731e-04 8.67146812e-03 2.36167829e-03 3.91739246e-04
10081 1.2952700e+05 1.0000000e+00 2.8968604e+04 1.3179200e+09 1.0055840e+05 1.3636061e+05 1.4000000e+02 1.3307994e+05 2.3511158e+06 3.2806719e+03 9.9871078e+01 7.7460278e-03 1.1696895e-02 2.1916525e-02 9.0160212e-03 1.8333979e-02 4.9522102e-02 5.3944215e-03 1.6463529e-03 3.6224583e-03
10082 1.3102800e+05 1.0000000e+00 1.9242904e+04 8.7779053e+08 1.1178509e+05 1.3234355e+05 9.1000000e+01 1.3197241e+05 3.5469383e+04 3.7114062e+02 9.9963745e+01 9.4710868e-03 2.6368259e-03 3.9127251e-04 8.8033015e-03 1.8378745e-03 7.1398850e-04 9.8049641e-03 2.0212166e-03 5.1350612e-04
10083 1.3057300e+05 1.0000000e+00 1.9773461e+04 8.6369286e+08 1.1079954e+05 1.3183983e+05 6.4000000e+01 1.3149452e+05 2.5043729e+04 3.4531250e+02 9.9965813e+01 7.9418430e-03 2.6151440e-03 7.1457360e-04 7.7677164e-03 2.3299460e-03 7.2583428e-04 9.2086839e-03 2.3479576e-03 5.2357087e-04
10086 1.30586000e+05 1.00000000e+00 1.86846289e+04 8.84063680e+08 1.11901375e+05 1.31815109e+05 2.10000000e+01 1.31437547e+05 2.93915645e+04 3.77562500e+02 9.99715958e+01 6.93369424e-03 2.37276498e-03 1.07138057e-03 6.44142367e-03 1.42425892e-03 3.25488974e-04 7.19182240e-03 1.79645803e-03 7.81729177e-04
10088 1.30620000e+05 1.00000000e+00 1.83586641e+04 8.86586816e+08 1.12261336e+05 1.31728094e+05 1.04000000e+02 1.31458219e+05 2.28986855e+04 2.69875000e+02 9.99714203e+01 7.52104819e-03 1.49250601e-03 4.07629763e-04 7.26303598e-03 1.14600500e-03 3.17249331e-04 8.40904191e-03 1.78051216e-03 2.09627717e-04
10090 1.42183016e+05 2.00000000e+00 2.99664902e+04 1.76316902e+09 1.12216523e+05 1.35630812e+05 1.03000000e+02 1.32339672e+05 1.72546262e+06 3.29114062e+03 9.98717041e+01 7.78997783e-03 7.79185351e-03 1.36845764e-02 1.34149995e-02 2.50394829e-02 3.80468890e-02 6.99070375e-03 3.29815806e-03 1.21979471e-02
10092 1.3069900e+05 1.0000000e+00 1.9794887e+04 8.6485421e+08 1.1090411e+05 1.3196641e+05 1.8000000e+02 1.3168336e+05 2.2201232e+04 2.8304688e+02 9.9962044e+01 9.8707071e-03 2.5965101e-03 2.6450475e-04 1.0386031e-02 2.1650689e-03 4.8845820e-04 9.0317875e-03 2.4092554e-03 7.0231518e-04
10094 1.3056400e+05 1.0000000e+00 1.9649592e+04 8.6727200e+08 1.1091441e+05 1.3182898e+05 8.0000000e+01 1.3152062e+05 2.9197053e+04 3.0835938e+02 9.9965569e+01 7.7462299e-03 1.8284712e-03 3.6066375e-04 9.6857781e-03 2.2022701e-03 4.7025445e-04 9.2474259e-03 2.0371401e-03 7.9376122e-04
10097 1.3000000e+05 1.0000000e+00 2.1595670e+04 8.2469050e+08 1.0840433e+05 1.3171788e+05 1.7000000e+02 1.3114631e+05 2.9697922e+04 5.7156250e+02 9.9946251e+01 1.3410741e-02 2.5729930e-03 1.2583025e-03 1.3077659e-02 3.0604869e-03 7.7421300e-04 1.5766466e-02 3.2694133e-03 5.2212615e-04
10099 1.30170000e+05 1.00000000e+00 2.08870137e+04 8.39962240e+08 1.09282984e+05 1.31619719e+05 9.00000000e+00 1.31241672e+05 2.63269609e+04 3.78046875e+02 9.99495773e+01 1.26906168e-02 3.90202063e-03 5.16073080e-04 1.29140941e-02 2.93255248e-03 8.82639259e-04 1.21167805e-02 3.66946543e-03 8.02606170e-04
1009 1.29781000e+05 1.00000000e+00 1.82808359e+04 8.74117568e+08 1.11500164e+05 1.30981766e+05 1.66000000e+02 1.30634789e+05 1.97998789e+04 3.46976562e+02 9.99719620e+01 8.50451365e-03 1.91948307e-03 2.86325027e-04 6.34077331e-03 1.54872797e-03 5.58692438e-04 6.60820119e-03 1.52593513e-03 6.60877849e-04
10102 1.3057700e+05 1.0000000e+00 1.9694463e+04 8.6368218e+08 1.1088254e+05 1.3200461e+05 9.1000000e+01 1.3155459e+05 4.1398676e+04 4.5001562e+02 9.9965668e+01 9.1750734e-03 2.7575560e-03 4.1059536e-04 8.2745207e-03 2.5489272e-03 6.5224088e-04 8.0884080e-03 1.9590664e-03 4.0346390e-04
10103 1.3060600e+05 1.0000000e+00 1.9496400e+04 8.6898675e+08 1.1110960e+05 1.3196744e+05 6.8000000e+01 1.3150342e+05 3.5391652e+04 4.6401562e+02 9.9965187e+01 9.5955506e-03 2.1416005e-03 6.2560913e-04 9.3134968e-03 2.2691181e-03 6.9986418e-04 8.2693286e-03 1.4214811e-03 4.8345482e-04
10104 1.3211700e+05 1.0000000e+00 2.2236439e+04 8.4837165e+08 1.0988056e+05 1.3391594e+05 7.6000000e+01 1.3331198e+05 5.7950672e+04 6.0395312e+02 9.9942329e+01 1.4832185e-02 4.0407847e-03 5.0304155e-04 1.5054971e-02 3.6787353e-03 9.9663972e-04 1.4761817e-02 2.6424280e-03 1.0614959e-03
10105 1.31241000e+05 1.00000000e+00 2.25544121e+04 9.12552832e+08 1.08686586e+05 1.33423172e+05 1.78000000e+02 1.32721094e+05 1.50517969e+05 7.02078125e+02 9.99626465e+01 6.73395768e-03 3.30421375e-03 3.45845707e-03 7.04294909e-03 2.18857592e-03 3.54385586e-03 7.53020635e-03 1.91672088e-03 1.58925413e-03
10106 1.3077400e+05 1.0000000e+00 1.8527027e+04 8.8644032e+08 1.1224697e+05 1.3207656e+05 1.8000000e+02 1.3162495e+05 1.6691764e+04 4.5160938e+02 9.9969444e+01 8.5208016e-03 1.7830284e-03 3.8889112e-04 6.7968811e-03 2.5551973e-03 5.4602383e-04 8.0479141e-03 1.4762480e-03 3.7018253e-04
10107 1.30844000e+05 1.00000000e+00 1.91669453e+04 8.76015552e+08 1.11677055e+05 1.32035266e+05 1.19000000e+02 1.31762484e+05 1.42283877e+04 2.72781250e+02 9.99679184e+01 8.33515171e-03 1.83938164e-03 5.51603793e-04 9.02874395e-03 1.83639198e-03 1.20894902e-03 6.88815443e-03 2.09499709e-03 2.79158907e-04
10108 1.30723000e+05 1.00000000e+00 1.87607617e+04 8.83489472e+08 1.11962234e+05 1.32001453e+05 1.70000000e+02 1.31622828e+05 2.48000508e+04 3.78625000e+02 9.99713821e+01 6.05797116e-03 1.88741193e-03 7.56227935e-04 7.22013367e-03 2.46250280e-03 7.61087227e-04 6.90263370e-03 1.94132142e-03 6.28918875e-04
10109 1.30088000e+05 1.00000000e+00 1.93173340e+04 8.62424512e+08 1.10770664e+05 1.31448969e+05 7.60000000e+01 1.31020578e+05 3.73416562e+04 4.28390625e+02 9.99644852e+01 8.23543221e-03 2.30458821e-03 2.93180201e-04 9.04595852e-03 2.03390722e-03 5.58187894e-04 9.76576377e-03 2.49361806e-03 7.52504042e-04
10111 1.3090300e+05 1.0000000e+00 1.8921465e+04 8.8234336e+08 1.1198153e+05 1.3204520e+05 8.8000000e+01 1.3178825e+05 1.5532068e+04 2.5695312e+02 9.9967888e+01 7.3046144e-03 1.5625576e-03 4.3731759e-04 9.1326237e-03 2.5796122e-03 3.8503818e-04 7.9677105e-03 2.1763758e-03 5.2468193e-04
10112 1.3022400e+05 1.0000000e+00 2.3462979e+04 1.1026019e+09 1.0676102e+05 1.3275369e+05 8.8000000e+01 1.3169117e+05 1.9938802e+05 1.0625156e+03 9.9962967e+01 4.7854655e-03 2.4462938e-03 1.9154527e-03 6.1010187e-03 6.0052285e-03 9.0016136e-03 4.3932162e-03 9.7685738e-04 1.3508186e-03
10114 1.30286000e+05 1.00000000e+00 1.95021211e+04 8.62276224e+08 1.10783875e+05 1.31636750e+05 7.50000000e+01 1.31221031e+05 2.52976445e+04 4.15718750e+02 9.99636841e+01 1.02124494e-02 2.39934772e-03 6.58639474e-04 9.72397812e-03 1.98324281e-03 3.69550107e-04 8.61439016e-03 1.85811357e-03 4.52095264e-04
10115 1.3075700e+05 1.0000000e+00 1.8913479e+04 8.7962093e+08 1.1184352e+05 1.3201705e+05 7.5000000e+01 1.3164531e+05 2.5300303e+04 3.7173438e+02 9.9963951e+01 9.1766184e-03 1.3362358e-03 3.9149553e-04 8.4940875e-03 1.8960187e-03 3.9037660e-04 1.0703299e-02 2.3360641e-03 1.3067634e-03
10116 1.3040900e+05 1.0000000e+00 1.8911529e+04 8.7596877e+08 1.1149747e+05 1.3175912e+05 1.7800000e+02 1.3131478e+05 2.0748225e+04 4.4434375e+02 9.9968201e+01 7.7603450e-03 2.1116396e-03 5.0721684e-04 8.6451694e-03 1.9250375e-03 5.4747041e-04 7.8807231e-03 1.9957686e-03 3.7253555e-04
10117 1.3035000e+05 1.0000000e+00 1.9197900e+04 8.6809907e+08 1.1115210e+05 1.3158164e+05 1.5400000e+02 1.3127036e+05 2.2906137e+04 3.1128125e+02 9.9964951e+01 1.0100162e-02 1.4037167e-03 2.1914842e-04 8.3590588e-03 2.8887782e-03 8.4758195e-04 7.8288987e-03 2.7005095e-03 6.6608959e-04
10119 1.30051000e+05 1.00000000e+00 1.93613066e+04 8.62116416e+08 1.10689695e+05 1.31232094e+05 1.30000000e+01 1.30959422e+05 1.78530742e+04 2.72671875e+02 9.99644623e+01 8.71071126e-03 1.80092873e-03 8.05422838e-04 8.44440423e-03 2.83132191e-03 6.04940811e-04 9.12225619e-03 2.40312167e-03 7.81971612e-04
1011 1.2961600e+05 1.0000000e+00 1.8672682e+04 8.6593914e+08 1.1094332e+05 1.3082785e+05 1.8000000e+02 1.3050990e+05 1.6961600e+04 3.1795312e+02 9.9969131e+01 7.6408801e-03 1.7479935e-03 6.6320458e-04 8.4756417e-03 1.7068627e-03 6.1103643e-04 7.5007300e-03 2.1486178e-03 3.2655624e-04
10121 1.3047400e+05 1.0000000e+00 1.9088008e+04 8.7175520e+08 1.1138599e+05 1.3177386e+05 1.6600000e+02 1.3139155e+05 2.5150373e+04 3.8231250e+02 9.9965248e+01 8.9475093e-03 1.9377290e-03 8.3808176e-04 9.2842318e-03 2.2925022e-03 6.1785046e-04 8.2379514e-03 2.0384467e-03 4.6038243e-04
10124 1.3079200e+05 1.0000000e+00 1.9497850e+04 8.7064365e+08 1.1129415e+05 1.3223106e+05 9.9000000e+01 1.3171598e+05 3.4687477e+04 5.1507812e+02 9.9964310e+01 8.6496500e-03 2.2304840e-03 3.0985716e-04 9.1821989e-03 2.0001028e-03 6.4157840e-04 9.7446814e-03 2.3815664e-03 4.9833959e-04
10126 1.3006200e+05 1.0000000e+00 2.2372562e+04 9.9507027e+08 1.0768944e+05 1.3577944e+05 1.4600000e+02 1.3220478e+05 3.0849345e+06 3.5746562e+03 9.9893723e+01 8.3914939e-03 1.1057614e-02 2.8455444e-02 8.3552767e-03 9.7777490e-03 2.7237462e-02 5.1314929e-03 2.0624076e-03 5.7648253e-03
10129 1.3008100e+05 1.0000000e+00 1.8218852e+04 8.8089990e+08 1.1186215e+05 1.3114916e+05 1.1100000e+02 1.3091376e+05 1.8051652e+04 2.3539844e+02 9.9972038e+01 6.1754487e-03 1.8781201e-03 4.6348150e-04 7.5971680e-03 1.7117477e-03 6.1396632e-04 7.0889769e-03 1.7556073e-03 6.3930557e-04
10130 1.30713000e+05 1.00000000e+00 2.05377695e+04 8.54839424e+08 1.10175234e+05 1.32014781e+05 5.00000000e+00 1.31721984e+05 2.58905352e+04 2.92796875e+02 9.99571152e+01 1.03682950e-02 2.22365372e-03 7.17667222e-04 1.04461638e-02 3.13272700e-03 6.14694029e-04 1.17221680e-02 2.96499440e-03 6.39787759e-04
